Sensor,Timestamp,Acceleration x,Acceleration y,Acceleration z,Gyroscope x,Gyroscope y,Gyroscope z
Right foot;2,398868;1,08959960938;-0,187744140625;1,99993896484;-250,0;-250,0;-116,78314209
Left hand;2,400405;0,9814453125;0,05517578125;0,221435546875;-23,0026245117;-0,221252441406;47,8744506836
Left forearm;2,403525;0,099365234375;-0,721923828125;0,309814453125;-64,2852783203;-28,7094116211;41,0003662109
Left biceps;2,408157;0,122802734375;-0,747314453125;0,025390625;4,74548339844;38,6657714844;20,1110839844
Right hand;2,409665;0,862060546875;-0,25634765625;0,111083984375;24,8260498047;42,1142578125;76,6143798828
Right forearm;2,412008;-0,306396484375;-0,77783203125;0,396240234375;-5,09643554688;55,9539794922;-87,3718261719
Right biceps;2,414950;-0,0947265625;-0,92578125;0,212158203125;-17,8833007812;67,9168701172;-22,0565795898
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,425469;0,699951171875;0,148681640625;-0,1064453125;7,32421875;14,9993896484;5,53131103516
Belly button;2,426834;0,228515625;0,952880859375;0,162841796875;27,2750854492;-5,04302978516;11,1236572266
Sternum;2,428064;0,56689453125;0,1162109375;0,79443359375;-0,556945800781;11,0931396484;1,06048583984
Head;2,429243;0,911865234375;-0,06640625;0,23193359375;7,11822509766;-2,42614746094;17,3873901367
Left thigh;2,431880;-0,287841796875;-0,772216796875;-0,160888671875;8,43048095703;69,1757202148;-109,321594238
Left tibia;2,433097;0,339111328125;-0,909912109375;-0,02001953125;29,7698974609;-75,7751464844;34,8892211914
Left foot;2,434525;0,340576171875;-0,026123046875;0,96044921875;-8,68225097656;-21,9573974609;7,85827636719
Right thigh;Right tibia;2,438328;0,7646484375;-1,0947265625;-0,0146484375;19,6838378906;50,7659912109;140,144348145
Right foot;2,439687;-0,240234375;-1,65649414062;1,76586914062;-141,288757324;-131,469726562;-81,672668457
Left hand;2,440885;0,8984375;0,072021484375;0,19140625;40,0085449219;-10,4446411133;37,2619628906
Left forearm;2,442064;0,06005859375;-0,781494140625;0,310546875;-60,8978271484;-15,7775878906;44,6395874023
Left biceps;2,444408;0,132568359375;-0,83203125;0,038330078125;7,84301757812;26,8783569336;14,6636962891
Right hand;2,445561;0,865966796875;-0,247802734375;0,096923828125;10,5895996094;36,62109375;67,3217773438
Right forearm;2,446737;-0,396728515625;-0,923583984375;0,399658203125;-10,0173950195;32,5622558594;-87,7151489258
Right biceps;2,447913;-0,27490234375;-0,73486328125;0,23828125;1,953125;82,8399658203;-28,3050537109
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,453901;0,642578125;0,3310546875;-0,084716796875;-34,4924926758;13,7405395508;5,24139404297
Belly button;2,456289;0,346923828125;1,04272460938;0,1484375;25,1617431641;4,18853759766;11,1846923828
Sternum;2,457454;0,596435546875;0,14794921875;0,89453125;0,48828125;11,7416381836;0,503540039062
Head;2,459045;0,9365234375;-0,076904296875;0,241943359375;5,45501708984;-7,53021240234;15,8004760742
Left thigh;2,460301;-0,250244140625;-0,812255859375;-0,051025390625;1,48010253906;66,6198730469;-96,1685180664
Left tibia;2,462760;0,735107421875;-0,73828125;0,090576171875;-3,40270996094;-23,1170654297;38,5284423828
Left foot;2,463955;0,39404296875;0,02734375;0,964599609375;-6,45446777344;-24,3759155273;9,14764404297
Right thigh;Right tibia;2,466270;0,34130859375;-1,11840820312;0,02880859375;-12,4893188477;-21,6522216797;-55,9692382812
Right foot;2,468629;-0,100341796875;-0,4912109375;1,47119140625;-8,96453857422;-88,2797241211;-39,55078125
Left hand;2,469791;0,87451171875;0,198974609375;0,205078125;75,0350952148;-31,0363769531;20,3399658203
Left forearm;2,470988;0,055419921875;-0,866943359375;0,350341796875;-61,8743896484;-21,6217041016;45,4330444336
Left biceps;2,472169;0,158203125;-0,952880859375;0,05078125;10,0784301758;9,50622558594;4,53186035156
Right hand;2,474558;0,873291015625;-0,253662109375;0,0888671875;15,3350830078;28,5491943359;53,3599853516
Right forearm;2,475837;-0,31787109375;-0,797119140625;0,47265625;-4,01306152344;10,3073120117;-86,0443115234
Right biceps;2,477018;-0,353515625;-0,676513671875;0,237548828125;9,95635986328;74,0814208984;-33,0581665039
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,482889;0,80419921875;0,197265625;0,021728515625;-9,04846191406;-3,19671630859;10,6201171875
Belly button;2,484038;0,34326171875;1,1044921875;0,13720703125;26,5808105469;-5,14221191406;12,1765136719
Sternum;2,486347;0,706787109375;0,18603515625;1,0126953125;-2,06756591797;13,8702392578;-1,05285644531
Head;2,487652;1,07543945312;-0,06884765625;0,23291015625;0,984191894531;-6,08062744141;7,2021484375
Left thigh;2,488840;-0,028076171875;-0,731689453125;0,0380859375;-9,98687744141;111,343383789;-74,6765136719
Left tibia;2,490022;0,422607421875;-0,897705078125;-0,18017578125;-20,5459594727;6,34002685547;51,0940551758
Left foot;2,492342;0,339599609375;-0,026123046875;0,9765625;-7,75146484375;-40,5044555664;7,080078125
Right thigh;Right tibia;2,494712;0,0595703125;-1,75537109375;0,064697265625;-43,8385009766;-97,2290039062;-89,2562866211
Right foot;2,495902;-0,08740234375;-0,436767578125;1,03735351562;-14,0838623047;-28,7399291992;-19,9737548828
Left hand;2,498234;0,895751953125;0,268310546875;0,251953125;62,6525878906;-33,2717895508;8,43811035156
Left forearm;2,499492;0,043701171875;-0,9912109375;0,411865234375;-62,7517700195;-22,9873657227;48,2025146484
Left biceps;2,500983;0,149658203125;-1,04272460938;0,0791015625;6,591796875;-4,98962402344;-4,18090820312
Right hand;2,502226;0,876953125;-0,209716796875;0,114501953125;13,5345458984;25,8865356445;39,1998291016
Right forearm;2,504703;-0,26513671875;-0,664794921875;0,393798828125;-5,23376464844;51,2390136719;-82,5500488281
Right biceps;2,505881;-0,34375;-0,63427734375;0,2724609375;-20,4391479492;38,7802124023;-42,1905517578
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,512065;0,885986328125;0,279052734375;0,0205078125;8,39233398438;2,03704833984;7,00378417969
Belly button;2,513267;0,481689453125;1,29663085938;0,003173828125;22,5219726562;50,8880615234;-14,1067504883
Sternum;2,514451;0,607666015625;0,127685546875;0,97021484375;0,6103515625;30,6777954102;-1,5869140625
Head;2,516859;1,06591796875;-0,070068359375;0,26220703125;-4,81414794922;-1,31988525391;-0,831604003906
Left thigh;2,518024;-0,104736328125;-0,63330078125;-0,012939453125;-38,5437011719;119,140625;-32,3181152344
Left tibia;2,519231;0,484375;-0,891357421875;-0,10498046875;-20,5688476562;-34,3856811523;74,951171875
Left foot;2,520424;0,382080078125;0,03955078125;0,975830078125;3,51715087891;-101,272583008;19,5617675781
Right thigh;Right tibia;2,523994;0,44873046875;-1,14013671875;1,10693359375;4,18853759766;-48,2482910156;-99,6551513672
Right foot;2,525165;-0,091796875;-0,451171875;0,94677734375;-17,2500610352;-21,6369628906;-19,905090332
Left hand;2,526310;0,898193359375;0,253662109375;0,302978515625;37,4526977539;-24,9252319336;3,36456298828
Left forearm;2,540127;0,017822265625;-1,0380859375;0,442138671875;-43,4265136719;-15,5334472656;38,2690429688
Left biceps;2,541671;0,116455078125;-1,11865234375;0,10693359375;3,2958984375;-13,5269165039;-11,71875
Right hand;2,543323;0,893310546875;-0,166259765625;0,124267578125;2,94494628906;25,0091552734;29,3579101562
Right forearm;2,544743;-0,354248046875;-0,57421875;0,2939453125;-10,0936889648;45,4711914062;-74,6536254883
Right biceps;2,547728;-0,2509765625;-0,731689453125;0,330322265625;-18,7911987305;50,2548217773;-29,9301147461
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,562297;0,96435546875;0,223876953125;0,028564453125;7,71331787109;9,86480712891;8,07189941406
Belly button;2,568587;0,228759765625;0,8203125;-0,253173828125;51,6204833984;7,19451904297;-1,0986328125
Sternum;2,570442;0,848876953125;0,008544921875;0,989501953125;1,66320800781;25,7797241211;-6,91986083984
Head;2,572118;1,16650390625;-0,137939453125;0,254638671875;-10,2996826172;-9,55963134766;-0,450134277344
Left thigh;2,575248;-0,50537109375;-0,545654296875;-0,169189453125;-38,5589599609;-31,2805175781;20,6756591797
Left tibia;2,576731;0,38720703125;-0,935546875;-0,15869140625;-18,7149047852;-24,5819091797;87,776184082
Left foot;2,578383;0,512451171875;0,17333984375;1,13598632812;-39,2074584961;-176,712036133;50,2548217773
Right thigh;Right tibia;2,582277;0,27392578125;-0,780029296875;-0,305908203125;-8,36181640625;-157,699584961;-76,4923095703
Right foot;2,583650;-0,037353515625;-0,377197265625;1,01245117188;-8,50677490234;-11,1999511719;-16,8304443359
Left hand;2,584848;0,920654296875;0,226806640625;0,3544921875;25,634765625;-17,4560546875;4,44030761719
Left forearm;2,586010;0,015869140625;-1,1279296875;0,444091796875;-32,4325561523;2,12097167969;26,496887207
Left biceps;2,588662;0,01220703125;-1,076171875;0,114501953125;4,30297851562;-9,30023193359;-19,2718505859
Right hand;2,589858;0,974853515625;-0,151611328125;0,139404296875;-3,49426269531;20,8358764648;17,1432495117
Right forearm;2,591180;-0,445068359375;-0,591552734375;0,3271484375;-8,26263427734;29,426574707;-64,7583007812
Right biceps;2,592394;-0,269287109375;-0,8984375;0,3671875;-6,95037841797;27,1835327148;-5,05828857422
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,598429;1,14892578125;0,20654296875;0,01611328125;-1,28173828125;-3,59344482422;7,56072998047
Belly button;2,600944;0,248291015625;0,793701171875;-0,169921875;21,8276977539;11,3067626953;18,196105957
Sternum;2,602134;0,744140625;-0,01611328125;0,80712890625;8,056640625;8,96453857422;2,55584716797
Head;2,603332;1,2001953125;-0,13720703125;0,27783203125;-13,6795043945;5,72967529297;-2,00653076172
Left thigh;2,604497;0,265380859375;-0,77734375;0,293701171875;-14,5416259766;-24,2156982422;36,0794067383
Left tibia;2,606845;0,354736328125;-1,04467773438;-0,1572265625;-7,2021484375;-27,702331543;99,4720458984
Left foot;2,608013;-0,063232421875;0,26025390625;1,6650390625;-172,294616699;-250,0;16,2582397461
Right thigh;Right tibia;2,610333;0,796142578125;-0,91796875;-0,10595703125;-21,8811035156;-45,6161499023;-60,905456543
Right foot;2,612739;-0,019287109375;-0,405517578125;0,9111328125;-9,99450683594;-9,35363769531;-21,1181640625
Left hand;2,614333;0,955078125;0,23388671875;0,41650390625;22,1176147461;-16,3269042969;0,274658203125
Left forearm;2,615689;-0,05419921875;-1,15258789062;0,421630859375;-15,4571533203;25,5279541016;20,1644897461
Left biceps;2,616899;0,081298828125;-1,39770507812;0,095947265625;12,8021240234;-6,05773925781;-20,1263427734
Right hand;2,619271;1,0234375;-0,127685546875;0,1279296875;-2,76184082031;16,1972045898;2,70843505859
Right forearm;2,620442;-0,446044921875;-0,66552734375;0,3974609375;-7,45391845703;23,8265991211;-49,8504638672
Right biceps;2,621597;-0,311767578125;-0,905517578125;0,40380859375;1,67083740234;25,2380371094;-0,770568847656
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,627508;1,08837890625;0,2890625;-0,054931640625;-16,8991088867;18,3029174805;5,70678710938
Belly button;2,628682;0,552001953125;0,829345703125;0,060302734375;27,2445678711;8,98742675781;21,3317871094
Sternum;2,631043;0,543212890625;-0,059326171875;0,626220703125;7,54547119141;14,7323608398;1,708984375
Head;2,632206;1,2021484375;-0,254150390625;0,302490234375;-16,4337158203;-3,45611572266;-4,18090820312
Left thigh;2,633371;1,55419921875;-1,26635742188;0,33447265625;-7,71331787109;186,477661133;12,9776000977
Left tibia;2,634779;0,388427734375;-1,23266601562;0,041748046875;3,55529785156;-47,5082397461;128,471374512
Left foot;2,637204;0,003662109375;1,05834960938;1,99993896484;-140,907287598;-228,393554688;-37,9867553711
Right thigh;Right tibia;2,639721;0,31494140625;-1,03759765625;0,17822265625;-10,6811523438;82,2143554688;-78,987121582
Right foot;2,640902;-0,006591796875;-0,426513671875;0,9423828125;-6,30187988281;-6,31713867188;-17,0059204102
Left hand;2,643236;0,98193359375;0,251708984375;0,438720703125;24,8184204102;-13,8702392578;-4,59289550781
Left forearm;2,644384;-0,083984375;-1,13305664062;0,36083984375;-5,7373046875;20,1187133789;1,90734863281
Left biceps;2,645541;-0,11669921875;-1,05249023438;0,2568359375;-7,36999511719;8,51440429688;-41,7938232422
Right hand;2,646741;1,0546875;-0,089111328125;0,110595703125;-5,9814453125;8,82720947266;-11,962890625
Right forearm;2,649088;-0,6220703125;-0,80908203125;0,51806640625;-8,85772705078;18,8751220703;-25,3219604492
Right biceps;2,650232;-0,34716796875;-0,916259765625;0,416259765625;-0,823974609375;10,0784301758;12,321472168
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,656596;1,11694335938;0,3525390625;0,0966796875;5,47027587891;27,0462036133;2,00653076172
Belly button;2,657786;0,41748046875;1,1943359375;0,10107421875;-4,42504882812;24,543762207;-17,3873901367
Sternum;2,659013;0,574462890625;-0,167724609375;0,79736328125;16,357421875;-12,8173828125;15,4800415039
Head;2,661377;0,891357421875;-0,32421875;0,325439453125;-12,8173828125;6,24084472656;0,648498535156
Left thigh;2,662540;1,021484375;-1,37133789062;0,055419921875;-33,9660644531;46,3409423828;16,2506103516
Left tibia;2,663863;0,7470703125;-1,41528320312;-0,163818359375;11,9094848633;-51,1245727539;158,226013184
Left foot;2,665059;-0,416748046875;0,804931640625;1,99993896484;98,6404418945;-3,89099121094;63,5147094727
Right thigh;Right tibia;2,668625;-0,08935546875;-0,91162109375;0,194580078125;0,0686645507812;-21,9650268555;-41,5954589844
Right foot;2,669781;-0,00927734375;-0,432861328125;0,90673828125;-3,48663330078;-5,41687011719;-7,21740722656
Left hand;2,670988;1,07421875;0,29345703125;0,449462890625;20,0424194336;-4,57763671875;-11,4822387695
Left forearm;2,680918;-0,085205078125;-1,19873046875;0,34912109375;33,8592529297;23,7884521484;-14,4424438477
Left biceps;2,684031;-0,109130859375;-0,7685546875;0,254638671875;-6,88171386719;22,9415893555;-23,7045288086
Right hand;2,685626;1,22973632812;-0,095458984375;0,138427734375;-1,94549560547;-7,46154785156;-34,1033935547
Right forearm;2,687857;-0,605712890625;-0,784423828125;0,53125;-5,95855712891;10,7574462891;-5,05828857422
Right biceps;2,693516;-0,341796875;-1,01416015625;0,397705078125;-5,23376464844;-25,87890625;27,5497436523
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,707457;1,0498046875;0,287109375;0,151123046875;13,1683349609;28,205871582;-5,38635253906
Belly button;2,708917;0,153076171875;1,1416015625;-0,166015625;-24,9252319336;38,8488769531;-33,3938598633
Sternum;2,711006;0,66552734375;0,119140625;0,786376953125;13,8244628906;-14,5797729492;10,1470947266
Head;2,716285;1,11840820312;-0,29052734375;0,279052734375;-10,9329223633;-0,0381469726562;-4,10461425781
Left thigh;2,719427;-0,205810546875;-0,807373046875;-0,2392578125;-74,3408203125;-103,935241699;-1,69372558594
Left tibia;2,720884;1,4541015625;-1,59350585938;0,305908203125;5,58471679688;-62,5534057617;177,391052246
Left foot;2,722331;-0,33544921875;0,667236328125;0,922119140625;104,751586914;59,2269897461;30,7083129883
Right thigh;Right tibia;2,726906;0,568603515625;-0,93798828125;0,042724609375;3,84521484375;-18,7530517578;-36,3540649414
Right foot;2,728217;0,0107421875;-0,435791015625;0,909423828125;-4,78363037109;-5,52368164062;-6,09588623047
Left hand;2,729419;1,1416015625;0,311279296875;0,444580078125;5,94329833984;7,33947753906;-21,7590332031
Left forearm;2,730577;-0,093994140625;-1,021484375;0,276123046875;55,7479858398;34,423828125;-34,553527832
Left biceps;2,733297;-0,10107421875;-0,876220703125;0,135498046875;12,8555297852;40,4891967773;-24,4140625
Right hand;2,734851;1,19091796875;-0,07080078125;0,137451171875;-5,34057617188;-18,2113647461;-46,4553833008
Right forearm;2,736130;-0,541748046875;-0,707763671875;0,526611328125;-8,20159912109;-1,29699707031;13,2598876953
Right biceps;2,737328;-0,21826171875;-0,98876953125;0,375;13,2904052734;-35,758972168;21,6064453125
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,743567;1,4150390625;0,1708984375;-0,322021484375;16,6702270508;-18,5928344727;-12,092590332
Belly button;2,745948;0,149169921875;0,7724609375;-0,005859375;-30,0064086914;6,04248046875;0,0762939453125
Sternum;2,747170;0,60693359375;0,212890625;0,677001953125;19,0658569336;-11,0168457031;8,82720947266
Head;2,748343;1,02514648438;-0,272705078125;0,27587890625;-11,6195678711;6,70623779297;-10,9786987305
Left thigh;2,749515;-0,148193359375;-1,46557617188;1,03125;107,582092285;36,5982055664;-16,5557861328
Left tibia;2,751895;1,10034179688;-1,62548828125;0,0546875;-23,2391357422;-53,596496582;173,461914062
Left foot;2,753109;-0,01904296875;0,42333984375;1,40795898438;115,669250488;14,6713256836;-0,0762939453125
Right thigh;Right tibia;2,755527;0,354248046875;-0,951171875;0,114990234375;-4,41741943359;43,2205200195;-47,3556518555
Right foot;2,757888;0,014404296875;-0,451171875;0,9013671875;-1,84631347656;-11,9705200195;-4,47082519531
Left hand;2,759112;1,33422851562;0,24658203125;0,426025390625;0,198364257812;20,5688476562;-28,1143188477
Left forearm;2,760281;0,062255859375;-1,18310546875;0,298095703125;64,6514892578;57,1899414062;-42,4499511719
Left biceps;2,761502;-0,129150390625;-0,91357421875;0,05078125;18,1350708008;46,2875366211;-43,3197021484
Right hand;2,763956;0,9716796875;-0,11279296875;0,178466796875;-21,4080810547;-26,0238647461;-55,9921264648
Right forearm;2,765197;-0,592529296875;-0,928466796875;0,542724609375;-4,55474853516;-16,960144043;34,1644287109
Right biceps;2,766388;-0,45556640625;-1,2587890625;0,2802734375;21,2860107422;-42,9763793945;19,8135375977
Left shoulder;Right shoulder;Back pelvis;Front pelvis;2,772924;0,963134765625;-0,231689453125;-0,315185546875;-12,092590332;11,4288330078;-8,88061523438
